"id","len","productId","rating","title","text","certifiedBuyer"
"21257278-dec9-4f34-bc5a-bb465d252550",1137,"WMNDY9RWYSV7AWUH",1,"Don't waste your money","Product and delivery 5 stars. But demo from IFB negative rating. He compelled me to buy accessories for 4000rs.he exactly used these words\"without this filter accessory drum will start to rust and no warranty will be covered if you don't use this filter of 1500. Then stand. Machine will shake a lot if no stand and no air ventilation under machine then motor will not work properly again for service i only have to come and nothing will get replaced under warranty if you don't buy these accessories\". Finally a cover for it. Overall he compelled for 4000rs for which I would ve gone for a top model. Product info claims that machine can be used with hard water..Aqua energy.. bla bla..But why is he compelling. Is the R&D of IFB designs it without ventilation at bottom and is the stand must? Above all threatening that if I don't buy them he will not consider any repair under warranty. Worst experience ever. Really scared on thinking about after sales services of IFB. I won't recommend IFB. #Flipkart pls do something i ve lost 4000rs. Then what is the use of buying in discount sale. It is Royal agencies, A service dealer of IFB.","true"
"1f60f355-4002-41a5-af3b-714d25c16a51",158,"WMNDY9RXXP5GHUHT",4,"Good Washing Machine","Good product delivered on time.  Easy installation and operation of machine is very smooth with less noise. A good washing machine suitable for a family of 4.","true"
"e4433afa-01d8-4803-88f2-a6be537defe5",7,"WMNDY9RXXP5GHUHT",4,"Wonderful","gud one","true"
"824eb276-4d97-4249-a862-c64e785e72d6",22,"WMNDYXX2A98WJG8C",5,"Mind-blowing purchase","Product nicely working","true"
"3187702a-b2aa-4f5a-b22d-2e6aab13ca1a",30,"WMNDYXX2BFJHEUJE",5,"Just wow!","Reasonable price. Good product","true"
"d73f4c01-8efb-4b08-bc27-05844ebd8ad1",2,"WMNDYXX2BFJHEUJE",5,"Highly recommended","ok","true"
"78a99372-1d67-4940-a463-1310dd7062f2",4,"WMNDYXX2WG7KVRHD",5,"Wonderful","Good","true"
"163c9b6b-d135-4b87-8325-e5cd6e9ff0f1",15,"WMNDYZYMGJ2JHRSZ",3,"Decent product","Thanks flipkart","true"
"fe210b96-24cd-4c2a-a635-32fd448eb783",189,"WMNDZ5YQXZCUFH66",1,"Utterly Disappointed","Inferior products + worst after sales service.. 
Problems -  xtreme vibrations, limited washing selectios, and top of that is leaves fur type derbis to the cloths.i.e not cleaning properly.","true"
"02dbbcc4-3625-45b8-bf96-12b16d857f10",4,"WMNDZYHRQVGBAYKJ",5,"Mind-blowing purchase","nice","true"
"32974950-b4bc-46fd-9070-8c5de26f15f1",9,"WMNDZYHRQVGBAYKJ",4,"Good choice","very nice","true"
"3b480f30-3507-4fb3-8585-7adf505cc984",105,"WMNDZYHRQVGBAYKJ",5,"Simply awesome","Very good product reasonable price for middle class people, body of the machine and colour is so stylish.","true"
"480dc9f5-54fd-4b00-8f6b-bd9cc5d74d2d",36,"WMNDZYHRQVGBAYKJ",5,"Terrific purchase","Nice product.. good for small family","true"
"4b0c307a-0679-4e97-89c1-dcf8897e34d7",35,"WMNDZYHRQVGBAYKJ",5,"Worth every penny","very good. Paisa vasool.  go for it","true"
"5587d49c-5033-4059-8273-7054fb201334",126,"WMNDZYHRQVGBAYKJ",4,"Value-for-money","Good product.... Beautiful design... It is little bit smaller than I expected it to be... Anyways, satisfied with the purchase","true"
"ab9f8402-1c4a-4b64-809d-217f96d6a969",12,"WMNDZYHRQVGBAYKJ",5,"Mind-blowing purchase","Nice product","true"
"ddc25391-3c67-41f7-ba40-1280ecf145df",206,"WMNDZYHRQVGBAYKJ",1,"Very poor","Very bad experience, within 15 days motor got compliment again same happened today please don't buy from Flipkart..... electronic items...

total 6 times washing machine hot repaired , worst model don't buy","true"
"eaa51c1c-a068-4b0a-9790-2fb80ffe5979",16,"WMNDZYHRQVGBAYKJ",1,"Don't waste your money","not good machine","true"
"eee848c6-30a8-4e2d-8a59-775f4e14b206",35,"WMNDZYHRQVGBAYKJ",5,"Must buy!","Best good product in amazing prices","true"
"13d9f3af-3a8e-4dbb-99bb-9e67869080fb",4,"WMNE2C892EDZVJE7",5,"Awesome","good","true"
"322bc62a-29e9-4efb-bcba-08541ccd862e",61,"WMNE2C892EDZVJE7",5,"Brilliant","Happy to have, It's working good
- Plastic can be more harder","true"
"333de3aa-318a-4054-93dd-2bc0e2dd4738",20,"WMNE2C892EDZVJE7",4,"Value-for-money","Good.does the job...","true"
"ac605d6b-d743-408b-aaf5-b3b45ff1325f",95,"WMNE2C892EDZVJE7",4,"Good choice","used for 3 years daily. now spinner motor is not working. it is good for 3 years use. not more.","true"
"b15cca97-0f07-4975-a1b4-18d969258c5c",30,"WMNE2C892EDZVJE7",5,"Super!","Good product.. Paisa vasool. I","true"
"056cfcc9-f28c-4774-93b8-28dd10033f52",45,"WMNE2GP44XA3KGBG",5,"Terrific purchase","good product with great service from flipkart","true"
"0dcba7b8-1d62-421a-9e3e-a70989d17c8d",265,"WMNE2GP44XA3KGBG",5,"Perfect product!","what i aspected really compact , smart , enhance washing program , stainless steel tub gives advantage of good washing , double top with spinning facility , Haier also support to guide for installation. nice and beautiful product in this price. thank you so much..!","true"
"18af4009-56a7-4500-96f5-5ae8f470fd5a",110,"WMNE2GP44XA3KGBG",4,"Perfect gift for Mothers","Gifted this to momy. When she is happy, a thank you to flipkart is obvious.!! Thanks for the product. Nice buy","true"
"2ed647bd-d516-4d73-8bd2-69cbb3597c9b",17,"WMNE2GP44XA3KGBG",5,"Great product","best ok thank you","true"
"31029673-6184-449c-91cb-0c4ee6a4f692",4,"WMNE2GP44XA3KGBG",4,"Delightful","good","true"
"36cceaea-b07a-429f-a2fe-44f3a0ee520e",17,"WMNE2GP44XA3KGBG",5,"Perfect product!","not  good working","true"
"38da30ae-22d6-4e41-99f6-a5035c76241d",22,"WMNE2GP44XA3KGBG",5,"Mind-blowing purchase","product is really good","true"
"3a34a178-a5a6-4608-b58c-42b5758211d4",268,"WMNE2GP44XA3KGBG",2,"Moderate","the delivery by Flipboard was on time and excellent , but very disappointed by the haier demo and installation guy, it took 3 days to get in touch with that person and an other week till he showed up and install it. it was very frustrating and machine is working fine.","true"
"3d608be1-c9d5-4051-adbc-baee289c7a32",119,"WMNE2GP44XA3KGBG",5,"Classy product","Wonderful product @ low cost... I was initially skeptical considering new brand but very satisfied till now (1year use)","true"
"3f96e6ae-ef08-4dde-b4f7-a37634fa60fb",89,"WMNE2GP44XA3KGBG",4,"Value-for-money","Product is nice.

but need to improve in installation part as engineer was not so helpful","true"
"40fa432b-d470-44bb-9c8c-9cac61180679",80,"WMNE2GP44XA3KGBG",5,"Perfect product!","Really Awesome Machine by Haier !! Thanks to flipkart for fast and safe delivery","true"
"4434b740-74fe-444d-9bd8-bd035a525867",150,"WMNE2GP44XA3KGBG",3,"Decent product","value for money simply awesome no noise at all. all functions working perfectly sensing is good fast installation by person fast delivery by flipcart.","true"
"46041469-c74d-4657-92cd-f6070af46d43",13,"WMNE2GP44XA3KGBG",4,"Value-for-money","Working great","true"
"475a50f3-6e7d-4d20-a1f0-6fb402f2346a",12,"WMNE2GP44XA3KGBG",3,"Just okay","nice product","true"
"4b7dcabe-9262-4d5c-9587-78f85a7493bd",359,"WMNE2GP44XA3KGBG",5,"Super!","Pros: 
1) Steel tub.
2)user friendly operations.
3)5 years warranty on motor and 2year warranty on machine.
4) Bottom is covered by mesh so that rat can't go inside.
5) Good service centres available for my place.
6) When power goes off and comes on machine functions from previous paused function.
Worth purchasing.
Ideal and best deal for 3/4 members family","true"
"4b879992-88a6-4d8e-890d-85761229f0b7",30,"WMNE2GP44XA3KGBG",5,"Terrific","Great machine!!! Recommended!!","true"
"4c02666a-44bf-4ba6-a77d-576bf93e70b4",7,"WMNE2GP44XA3KGBG",5,"Brilliant","Awesome","true"
"4cbffd0b-37ff-4288-86f3-0d0dc5c25b4f",53,"WMNE2GP44XA3KGBG",4,"Value-for-money","Using from less then 3 months..working properly..👍","true"
"4e3d3803-b9cd-4b51-a811-ebe0865187bc",560,"WMNE2GP44XA3KGBG",5,"Wonderful","Awesome product, bit long delivery duration by flipkart, except that everything is fine. Packaging was nice. Haier service awesome, demo and installation scheduled next day of delivery. Engineer well behaved and explained each and every function clearly. 
No sound at all, because of my congested room, i had to keep the washing machine in hall only, where my TV is placed, and i will be doing my ofc work also in my hall only. Fortunately the noise is inaudible when spinning in full speed also. 
Cloths came 80% + dried after washing. 
Completely satisified.","true"
"4ef268b1-4154-40c1-a745-bccadec188a8",42,"WMNE2GP44XA3KGBG",4,"Good choice","Very good product....Haier washing machine","true"
"5000a453-b6c7-4796-80dd-4082066962c9",157,"WMNE2GP44XA3KGBG",5,"haier HWM60-10","its awesome,works with comparatively less water and gives the best result. Its compact and so fits in anywhere. It is the best one can get for a family of 4.","true"
"56731276-8299-4829-8a98-3edc22e04e50",12,"WMNE2GP44XA3KGBG",5,"Wonderful","Nice product","true"
"589c8b61-8be9-4bb3-acaa-69b74a4885a5",21,"WMNE2GP44XA3KGBG",4,"Nice product at this price","Nice washing machine.","true"
"62456268-b28c-41ea-95f9-081f2b566b27",349,"WMNE2GP44XA3KGBG",5,"Perfect product!","Looks really small for a 6 kg.I have kept in bathroom permanently. I would suggest a cover, though it is plasticky all around. Very silent especially when bathroom door is closed. Does the job with out any fuss. Detergent box is like appendix of human body. Dilute detergent powder or use liquid det. Otherwise white lumps will be formed on clothes.","true"
"65c43c07-46b3-43b2-8b84-2cdad31922f8",149,"WMNE2GP44XA3KGBG",1,"Got defective product","Washing machines wash taking water and then it started releasing without washing means step 2 was missing ... This product was not tested properly...","true"
"6e834f53-5daf-4baa-9ad7-05b1b5b15cf6",170,"WMNE2GP44XA3KGBG",5,"Super!","Nice washing machine coming from a great company at affordable price with best service . Bought it on offer from Flipkart. Best washing machine for bachelors on a budget.","true"
"70d149aa-11e7-4601-895e-3e4bf8e54b68",156,"WMNE2GP44XA3KGBG",5,"Just wow!","It is best and cheapest washing machine for small family with light and small size which occupies less area. well demonstration and services by Haier staff.","true"
"7201c7ae-ad7c-4f7d-8fbc-05945a62a680",159,"WMNE2GP44XA3KGBG",5,"Very Nice Product","the first best product i brought from Haier
works very good and also very low noise and high performance machine from Haier
very worthy and happy with Haier :)","true"
"7260c256-61cb-479c-a86a-ae9cd67687f9",36,"WMNE2GP44XA3KGBG",4,"Wonderful","Nice product worth the money spend..","true"
"744a1e52-93f9-4095-bf17-65f4db6ed714",221,"WMNE2GP44XA3KGBG",4,"Worth the money","Nice packaging, quick delivery using Gati. Smooth demo cum installation by haeir personnel.
It's been around a week after installation n machine is working satisfactorily. Should be able update more details down the line.","true"
"7b3fb946-f8bb-434a-971b-ba5c4e6a7eb7",48,"WMNE2GP44XA3KGBG",1,"Don't waste your money","Very poor Cs support don't order in this website","true"
"7b6c7b9b-4dd3-43fe-8e76-cc281c52f0b4",16,"WMNE2GP44XA3KGBG",4,"Very Good","Quite satisfied.","true"
